,true_effects,standard_errors,treatment_effect,costs,X
36,0.0537376627401124,0.01632826120025,0.06300857331818469,0.00180718739476295,-1.0
37,0.0034883919281174,0.0243357214184383,0.014811373420598788,0.00180718739476295,-1.0
38,0.0022550901154756,0.0442508087870073,-0.049313611353781324,0.00180718739476295,1.0
39,-0.039071737817068,0.0109245381384033,-0.061314040561725285,0.00180718739476295,-1.0
40,0.001950477384465,0.026019994318612,-0.028113369982522,0.00180718739476295,1.0
41,0.0038888161802576,0.031911098335422,0.1106364627564695,0.00180718739476295,-1.0
42,0.0032962327666487,0.0309360377953664,0.007216670563442418,0.00180718739476295,1.0
43,-0.1063421187615129,0.0236205597708524,-0.12273901287656717,0.00180718739476295,-1.0
44,-0.0030578815780759,0.0214869881548308,0.00892486231285115,0.00180718739476295,1.0
45,0.0117435086886594,0.0236988631234527,0.014093170390682367,0.00180718739476295,1.0
46,-0.0072030154252274,0.0261255603925629,0.009463163365843864,0.00180718739476295,1.0
47,-0.0111681443870725,0.0193106762302498,0.0024093983282931965,0.00180718739476295,-1.0
48,0.012301939324503,0.0162829886003629,-0.002614795055412752,0.00180718739476295,1.0
49,0.0003700658083442,0.0338487264852827,-0.026235514810231817,0.00180718739476295,-1.0
50,-0.0003740446942577,0.0143770071207693,0.01571643996256553,0.00180718739476295,-1.0
51,-0.0342253769904198,0.0156560431305581,-0.049621468889218805,0.00180718739476295,1.0
52,0.0009402747744949,0.024394914304803,0.006905319732492945,0.00180718739476295,1.0
53,0.0035283904032254,0.0220407877355405,-0.009286338229299805,0.00180718739476295,1.0
54,-0.0007086676607303,0.0184063436054464,0.007198033125061145,0.00180718739476295,-1.0
55,0.0142408612678444,0.0198286483219273,0.030072093514380657,0.00180718739476295,1.0
56,0.0018562469356071,0.0157117900199078,-0.007729045566495808,0.00180718739476295,1.0
57,-0.060072904654035,0.0215970552173431,-0.03447166453782591,0.00180718739476295,-1.0
58,0.0053244987507931,0.0144470314064522,-0.004944942450887578,0.00180718739476295,-1.0
59,0.0026080787587718,0.0099325134164131,-0.005150494823588991,0.00180718739476295,-1.0
60,-0.0003636558026975,0.0154225637420144,-0.003916597740626446,0.00180718739476295,1.0
61,0.0002425989197085,0.0133558043784187,0.0018479009336080227,0.00180718739476295,-1.0
62,0.0076447409144662,0.0262100613292438,-0.013021101827788546,0.00180718739476295,-1.0
63,0.0010518838400371,0.0161950664072742,-0.04688749855000557,0.00180718739476295,1.0
64,0.0040967038780668,0.0212611863972587,-0.012818294523804542,0.00180718739476295,-1.0
65,0.003543189762002,0.0246317091161269,0.010552936958252438,0.00180718739476295,1.0
66,-0.0868393025796502,0.0292826942538298,-0.07153800311556552,0.00180718739476295,-1.0
67,0.0983374096524799,0.0201045240122484,0.10001723197632748,0.00180718739476295,1.0
68,0.0025239214552369,0.0223249779784421,0.06326562307594694,0.00180718739476295,-1.0
69,0.0018743262429987,0.0349617606795696,0.023236237607043724,0.00180718739476295,-1.0
70,0.0004686052903597,0.0291950369065686,-0.02393681050733303,0.00180718739476295,1.0
71,0.0025766887590194,0.0187549167374382,0.0025073698209475376,0.00180718739476295,-1.0
72,-0.0068057993734876,0.0207921252327238,0.0013674744447117922,0.00180718739476295,-1.0
73,0.0002815223569171,0.0172451391220948,0.012085735311889913,0.00180718739476295,-1.0
74,-0.0094554458797505,0.0222236776723363,0.007772386453680608,0.00180718739476295,1.0
75,0.0087368763165548,0.0216670386515332,0.02078381234027761,0.00180718739476295,-1.0
76,0.0202670711738715,0.0159546466715864,0.0116359280126921,0.00180718739476295,-1.0
77,0.009740733989089,0.0224420389683398,0.0439517652632945,0.00180718739476295,1.0
78,-0.0010907573938304,0.0261841031779076,0.030549723542317667,0.00180718739476295,1.0
79,0.0032317687142956,0.0205643407789345,0.004286252264505333,0.00180718739476295,1.0
80,0.0023380768249544,0.0250560730311005,-0.008351625915367743,0.00180718739476295,1.0
81,0.005856383864977,0.0205366211147666,0.022448746207324836,0.00180718739476295,-1.0
82,0.0061748690962599,0.0145565859851659,0.007008666874232223,0.00180718739476295,1.0
83,-0.0021648368843816,0.0247695497554895,-0.027929418450434933,0.00180718739476295,-1.0
84,-0.0757996619848695,0.0211194677480384,-0.05607095161711959,0.00180718739476295,1.0
85,-0.0393533145404108,0.0133160368067527,-0.04095169891595619,0.00180718739476295,1.0
86,0.0421720111212729,0.0225700814715035,0.09198454902642474,0.00180718739476295,-1.0
87,-0.0136162483681184,0.0318483603792612,-0.1218984690893367,0.00180718739476295,-1.0
88,6.480749746529926e-06,0.0108832460283231,0.01343127920960681,0.00180718739476295,1.0
89,0.0009491518989645,0.0194977590711877,-0.010513207060674087,0.00180718739476295,-1.0
90,0.0197917282299167,0.0192524587483164,0.0009832904609995002,0.00180718739476295,1.0
91,0.0006134828339904,0.0172909621363981,0.008706868665568957,0.00180718739476295,1.0
92,0.0040531462165244,0.0224086217418195,0.06839114343195576,0.00180718739476295,-1.0
93,0.0018877550244241,0.0251115454139077,-0.02844914348835854,0.00180718739476295,1.0
94,-0.0011071059037113,0.0313479082212864,0.030353754478346952,0.00180718739476295,-1.0
95,0.0064894146130256,0.0199063032066282,0.028997998099615174,0.00180718739476295,-1.0
96,-0.0194973567437694,0.0219338333003983,-0.007213539493621359,0.00180718739476295,1.0
97,-0.0015409560590332,0.0212303164145983,-0.014669726422065169,0.00180718739476295,-1.0
98,-0.0001677021740658,0.0039018361775045,-0.001044829949271337,0.00180718739476295,-1.0
99,0.0070771805641332,0.0315038177338772,0.07688653598174156,0.00180718739476295,-1.0
100,0.0045166012844628,0.0397640196075713,-0.001617331278861927,0.00180718739476295,-1.0
101,0.0048441130962875,0.039035284513754,0.016070943374134155,0.00180718739476295,1.0
102,-0.0197457125869651,0.0269339181814605,-0.004141249969205202,0.00180718739476295,-1.0
103,0.0078173322182746,0.029891229622746,0.03571332936861385,0.00180718739476295,1.0
104,0.0045227086102608,0.0296371533518536,0.05400544172166614,0.00180718739476295,-1.0
105,-0.0056991583532024,0.0166251518174037,0.022850209024957848,0.00180718739476295,1.0
106,0.0009764926615355,0.0306006126674214,-0.006785368222581084,0.00180718739476295,1.0
107,0.0088416638042105,0.0372196662254629,-0.034446616593334756,0.00180718739476295,-1.0
108,0.0008111921591907,0.0140732456024779,0.008332658819855131,0.00180718739476295,1.0
109,0.0018352160986013,0.0228531627207971,-0.030365595406232924,0.00180718739476295,1.0
110,-0.1184072821125692,0.0270631008828013,-0.1470879427728913,0.00180718739476295,1.0
111,0.0010579063365364,0.0135295910698364,-0.0049779485725281025,0.00180718739476295,1.0
112,-0.0066268100315989,0.0271582821509203,-0.03819692826762855,0.00180718739476295,-1.0
113,0.0068713164678691,0.0164382462592657,-0.003353146060770206,0.00180718739476295,-1.0
114,-3.978370218734176e-05,0.0147801806369151,0.008966242367762032,0.00180718739476295,-1.0
115,-0.0004288772087535,0.0136843017273674,0.007989973682920735,0.00180718739476295,1.0
116,0.0002295660118474,0.0237134894373044,0.012188232009546454,0.00180718739476295,1.0
117,-0.0001257209873687,0.0095058232414571,-0.006548830410212946,0.00180718739476295,-1.0
118,0.0179940475873876,0.0322638313944261,0.06037311165485709,0.00180718739476295,1.0
119,0.0034645673612114,0.0240046556935811,0.025149766106924473,0.00180718739476295,-1.0
120,0.0025923605322912,0.0311677795700678,-0.06280157214386825,0.00180718739476295,1.0
121,-0.0003535651363691,0.0141969489177363,-0.004013171653642893,0.00180718739476295,-1.0
122,-0.0348558289020984,0.0218460858884194,-0.012493632841450244,0.00180718739476295,1.0
123,-0.0074175375962369,0.0147647393979959,-0.012063421044912908,0.00180718739476295,-1.0
124,6.777992929345025e-05,0.0190143488136078,0.020468390016538697,0.00180718739476295,1.0
125,0.0007805924484023,0.019534035629866,0.001417443546078678,0.00180718739476295,-1.0
126,-0.0043266967791388,0.0422825790856655,0.10244758654018496,0.00180718739476295,-1.0
127,-0.0018688880669842,0.020096686139887,-0.005383868246950463,0.00180718739476295,-1.0
128,-0.0247618967270493,0.0245636988018863,-0.04544350785444358,0.00180718739476295,-1.0
129,0.0095559271860248,0.0179451102313993,0.010930536780287294,0.00180718739476295,-1.0
130,-0.0001227845242977,0.011082776465212,-0.0075619078528827155,0.00180718739476295,-1.0
131,-1.3618567182950192e-05,0.0132402376528583,-0.00421288453017426,0.00180718739476295,1.0
132,-0.0120264349771376,0.0265347846245825,-0.028620148009487194,0.00180718739476295,-1.0
133,0.002204050778181,0.0262451495902487,-0.025553676338168515,0.00180718739476295,1.0
134,-0.0054967269357225,0.0881487859926471,0.08760056186341292,0.00180718739476295,1.0
135,0.0085324306212583,0.0143432829313829,0.008596857040885683,0.00180718739476295,1.0
136,-0.0016435139903014,0.0246563052383947,0.0036287383196983766,0.00180718739476295,1.0
137,0.0110013453462904,0.0133387864374806,-0.011617447135982362,0.00180718739476295,-1.0
138,-0.0010093479915375,0.0194691678267266,0.025236624402494804,0.00180718739476295,1.0
139,0.0034500904701242,0.019742026285855,-0.03532347793741939,0.00180718739476295,-1.0
140,-0.0009631683570254,0.0370628827225192,-0.009548987923383784,0.00180718739476295,-1.0
141,0.0020119040952851,0.0249620536825711,0.003119850673551417,0.00180718739476295,1.0
142,-0.0009633549704076,0.0844349083406374,-0.14554016364376315,0.00180718739476295,-1.0
143,-0.0005264166647894,0.0200416143048282,0.03178297940300053,0.00180718739476295,1.0
144,-0.0004895362647203,0.0141336618588123,-0.00984386562157696,0.00180718739476295,1.0
145,0.0040533246357324,0.0158324543202799,-0.005116334520608944,0.00180718739476295,1.0
146,-0.0137381687530605,0.0310834812847324,-0.00831761934032978,0.00180718739476295,-1.0
147,0.0099559208377798,0.0164015532776394,0.023058672035328187,0.00180718739476295,1.0
148,0.0209361670485133,0.0186984508624638,0.030984651727949723,0.00180718739476295,1.0
149,-0.0002914963839713,0.0128491376196516,-0.010877513311730433,0.00180718739476295,-1.0
150,0.0163180510304405,0.015476732054709,0.01858015000479355,0.00180718739476295,-1.0
151,0.0028514862918981,0.0198292752268007,0.0010543187049316231,0.00180718739476295,1.0
152,-0.006405684529831,0.0220350166635063,0.014337182554597396,0.00180718739476295,-1.0
153,-0.0183756423218457,0.0135858619503131,-0.0023804863195310624,0.00180718739476295,1.0
154,0.0027416955261813,0.0136920410732036,0.0030826468302093714,0.00180718739476295,-1.0
155,0.0099032738225355,0.0294330828846357,0.01888035711519468,0.00180718739476295,1.0
156,0.0204614010170927,0.0398504300820282,0.05850157889324188,0.00180718739476295,-1.0
157,0.0006910142992533,0.0173640471449413,0.0005788996770309854,0.00180718739476295,1.0
158,-0.0042648387681539,0.0285876659285015,0.0018776907094359523,0.00180718739476295,1.0
159,0.0003675055907545,0.020761609313526,0.02616225553851246,0.00180718739476295,-1.0
160,0.0028783531228647,0.0262059457114051,0.006728180646037951,0.00180718739476295,-1.0
161,0.0010884125715944,0.0178146947158798,0.006300252988929637,0.00180718739476295,-1.0
162,0.0015076933185055,0.0178921044241201,-0.009783130102695556,0.00180718739476295,1.0
163,0.0214371895242364,0.0121988418420164,0.016447291542144245,0.00180718739476295,-1.0
164,0.0008993326973689,0.0210776338354403,0.0016871573408573904,0.00180718739476295,1.0
165,-0.0118475902810366,0.0365914343386873,0.022324046916249514,0.00180718739476295,-1.0
166,0.0316671729684559,0.0340795525073932,-0.015314962074585464,0.00180718739476295,1.0
167,0.0024536148873207,0.0157335435182408,-0.0027066830900418838,0.00180718739476295,-1.0
168,-0.0219273180901571,0.0192963589346985,-0.014366890833499069,0.00180718739476295,-1.0
169,0.0015124923586208,0.0141630722559671,0.012111027440422398,0.00180718739476295,1.0
170,-0.0097611127332564,0.0146377993209875,-0.007411226424335476,0.00180718739476295,-1.0
171,-0.0012054487136787,0.0128464000061378,-0.009068637642055816,0.00180718739476295,-1.0
172,0.0002823912218075,0.0202769834272253,0.014243005039547079,0.00180718739476295,1.0
173,-0.0163965416603422,0.0264089169502071,-0.011587868147687152,0.00180718739476295,1.0
174,0.0013661010707435,0.0354867510795097,0.017975964993727018,0.00180718739476295,-1.0
175,0.0031281571697665,0.0511229450671116,-0.03346111039872447,0.00180718739476295,1.0
176,-0.0011442596197896,0.0207849546660506,0.0035009221735478775,0.00180718739476295,1.0
177,-0.0029453644691689,0.0158292828765196,-0.006579038681263826,0.00180718739476295,-1.0
178,0.0166056792414168,0.0221884480111042,0.007510137997497212,0.00180718739476295,-1.0
179,0.0004389419710557,0.0162768112845986,-0.019007457196793937,0.00180718739476295,1.0
180,0.0048022990435692,0.0196366259572618,-0.01904832258556424,0.00180718739476295,1.0
181,-0.0035756297725942,0.054481639084865,-0.09421862612543282,0.00180718739476295,-1.0
182,0.0028114137173274,0.0211633132386424,0.03007631207039103,0.00180718739476295,-1.0
183,0.0396299871434804,0.0216630966119972,0.02608485703611381,0.00180718739476295,-1.0
184,0.01914832009489,0.0237274434609026,0.06554200875956331,0.00180718739476295,-1.0
185,-0.0080530484910883,0.031935578735057,-0.06856429597669231,0.00180718739476295,1.0
186,-0.0024713498632974,0.0193216996406115,-0.007275405219179246,0.00180718739476295,-1.0
187,0.0006203244958609,0.0158223731261244,0.021109824660575326,0.00180718739476295,1.0
188,0.0045866677839208,0.0207337454889727,-0.021893296280084955,0.00180718739476295,-1.0
189,0.0036812917183547,0.0138503754063013,-0.013364204958139862,0.00180718739476295,1.0
190,0.0014555128816385,0.0232670132612101,0.009326462492509534,0.00180718739476295,-1.0
191,0.0050877643071376,0.0190633769290238,0.01481553018413072,0.00180718739476295,1.0
192,-0.00434864760844,0.0138093447681249,-0.003652469390684811,0.00180718739476295,-1.0
193,-0.0139905215435464,0.0177599751376428,-0.028417185213983516,0.00180718739476295,1.0
194,0.0053500644949809,0.024927755875342,0.001690767589443518,0.00180718739476295,1.0
195,0.0136539119097749,0.0244795305647182,0.06389335248240763,0.00180718739476295,1.0
196,-0.0412210576520219,0.0197718735798744,-0.018574899118638757,0.00180718739476295,1.0
197,4.478064035741411e-05,0.0125314526917375,0.001003185118491897,0.00180718739476295,-1.0
198,0.0047996597791466,0.0223670380979319,-0.014450653805013508,0.00180718739476295,-1.0
199,-0.0056241465710003,0.0257838353401098,-0.015620513217282316,0.00180718739476295,1.0
200,0.0016203713548086,0.0233364574469428,0.039074455294280476,0.00180718739476295,-1.0
201,0.0098005324967139,0.0180220113625816,0.02960423348927349,0.00180718739476295,1.0
202,-0.0173815328935708,0.0253197156233161,-0.05797346444612365,0.00180718739476295,-1.0
203,0.016221982763185,0.0139629336207549,0.004757538091311237,0.00180718739476295,1.0
204,-0.0255744148734503,0.0227040129953491,-0.012885465558828609,0.00180718739476295,1.0
205,-0.0005190086159932,0.0123658935101363,0.021973018543577746,0.00180718739476295,-1.0
206,0.0041716817229938,0.0311612682889241,-0.04353505407153509,0.00180718739476295,-1.0
207,0.0023246863693743,0.0176603773297555,0.0038697730811281545,0.00180718739476295,1.0
208,0.0197353950126045,0.0139084295045817,0.03834419592389057,0.00180718739476295,1.0
209,4.96434065272342e-05,0.0184682836546813,0.02092605648503066,0.00180718739476295,-1.0
210,0.0037876673351736,0.0155885894902757,-0.018687924578006578,0.00180718739476295,1.0
211,-0.0119891065323666,0.0246224569158363,-0.028899935868572653,0.00180718739476295,-1.0
212,0.0031287565410542,0.0266479088187312,0.015550217775206512,0.00180718739476295,1.0
213,-0.0012187480499217,0.0162971158502607,-0.010211584773661866,0.00180718739476295,1.0
214,0.0036711136110898,0.0249599523859586,0.019208956278361455,0.00180718739476295,1.0
215,-0.0027134153038147,0.0250943189971831,-0.0033946299923763735,0.00180718739476295,-1.0
216,-0.003871513862838,0.0223954338253545,0.023952568732218814,0.00180718739476295,-1.0
217,0.0092167811912626,0.0194062658073733,-0.022879040700860286,0.00180718739476295,-1.0
218,-0.0008882334871282,0.0166564833669774,-0.006524956539809942,0.00180718739476295,-1.0
219,0.0014265122912735,0.0203418025043708,0.03001918305480509,0.00180718739476295,-1.0
220,0.0012666691583912,0.0199133563823438,-0.021190983722356435,0.00180718739476295,1.0
221,-0.0124000960615416,0.0192593706213651,5.5925393812272794e-05,0.00180718739476295,1.0
222,-0.0013987357876014,0.0269103174818758,-0.02053632994945974,0.00180718739476295,1.0
223,-0.0007251839166181,0.0202212509802786,-0.01043514850652863,0.00180718739476295,1.0
224,-0.0015073594547885,0.0305848715676591,0.0384975126158122,0.00180718739476295,-1.0
225,0.0037782799480742,0.0426272625517419,0.04454993367643597,0.00180718739476295,-1.0
226,0.0084099780056878,0.0192721846342684,0.028162117609508874,0.00180718739476295,1.0
227,-0.0084414197753338,0.037278101286837,-0.056722570091762,0.00180718739476295,1.0
228,0.004836245791935,0.0366468049060706,0.017198293394449227,0.00180718739476295,-1.0
229,-0.0023153721525156,0.0195553562027937,0.002880448096943405,0.00180718739476295,1.0
230,-0.0007427900316611,0.0184522809265688,0.017643624478989674,0.00180718739476295,-1.0
231,-0.0079395054642575,0.0369346619607894,0.03847911364801065,0.00180718739476295,-1.0
232,-0.0236322105566434,0.0165264786133946,-0.060256939731348304,0.00180718739476295,-1.0
233,0.0014534470893596,0.0209690738388546,-0.0054392825948895145,0.00180718739476295,1.0
234,-0.0055551522394974,0.0192865391891013,-0.0032114935990743016,0.00180718739476295,-1.0
235,-0.0031085427299323,0.0274048138358208,0.01075164148958365,0.00180718739476295,-1.0
236,-0.002169018604707,0.017044270652808,-0.011071837678569629,0.00180718739476295,1.0
237,0.0101076371059383,0.011335506115748,0.003399584615235698,0.00180718739476295,-1.0
238,-0.0061469204739293,0.0202338690709738,-0.005979131951548165,0.00180718739476295,-1.0
239,0.0006749688778093,0.0160877391359579,0.007137087508488339,0.00180718739476295,-1.0
240,0.0001537014763613,0.0146346960644607,0.027631883500705123,0.00180718739476295,-1.0
241,0.0054710638655305,0.0144433373730909,-0.002394731190630493,0.00180718739476295,-1.0
242,0.0058818636238483,0.024539577583733,0.015113444742172428,0.00180718739476295,1.0
243,-0.0129662253557798,0.0265009003451863,-0.031813067826559537,0.00180718739476295,-1.0
244,-0.0036938770199989,0.0144247335936836,0.024449362069299655,0.00180718739476295,-1.0
245,-0.0016101972899564,0.0241999207006918,-0.019977738959984184,0.00180718739476295,1.0
246,-0.0020199899411493,0.0371577725558981,0.006499229402604937,0.00180718739476295,-1.0
247,-0.0020232278826376,0.0185382064777239,0.024056949030982062,0.00180718739476295,1.0
248,0.0056948484404458,0.0186603921314483,-0.014260813392236508,0.00180718739476295,1.0
249,-6.699923779141986e-05,0.0117499055874297,-0.0143952628887047,0.00180718739476295,1.0
250,0.0044808464462035,0.019636096593283,0.01695288557053974,0.00180718739476295,-1.0
251,0.0005794273055707,0.0142285234359649,-0.008525397197350055,0.00180718739476295,1.0
252,0.0005255465984123,0.0270265535940868,0.04376964103146778,0.00180718739476295,-1.0
253,-0.0030121754058709,0.0218490159120725,-0.018973583210259666,0.00180718739476295,1.0
254,0.0018029193374402,0.0341572630971142,-0.032682881400859454,0.00180718739476295,-1.0
255,-1.540061371017351e-05,0.0082014003471163,-0.008238012525496484,0.00180718739476295,1.0
256,0.0017347640685885,0.0178285773250366,0.002950382390359276,0.00180718739476295,-1.0
257,0.0055849805259213,0.0212077377162518,-0.038836327043376986,0.00180718739476295,1.0
258,0.0044247710017939,0.0200981895347801,0.0085248925773435,0.00180718739476295,-1.0
259,0.0005567322751438,0.021475343998517,0.00889222848919878,0.00180718739476295,-1.0
260,-0.0020283299914168,0.0720682053191631,-0.12865780847105657,0.00180718739476295,1.0
261,-0.000167702171782,0.0036418250710529,-0.0019246616979306194,0.00180718739476295,1.0
262,0.0002748904074215,0.0219785279834106,-0.010884182360123838,0.00180718739476295,-1.0
263,0.0014666523081933,0.0196500954218206,0.028754081314362006,0.00180718739476295,-1.0
264,0.0004546454289602,0.0145945419515042,0.0013384073388954215,0.00180718739476295,1.0
265,0.0028379269913553,0.0158459127875323,0.0020625862402777343,0.00180718739476295,-1.0
266,0.2839174814682546,0.0132222936586428,0.276661129303807,0.00180718739476295,-1.0
267,0.0089874375911888,0.0136828194934883,0.023702937147048745,0.00180718739476295,1.0
268,0.0075176974385256,0.0111004984659311,0.016769040023375707,0.00180718739476295,1.0
269,-0.0003736538605425,0.0240193407142538,-0.035822275418665166,0.00180718739476295,-1.0
270,0.0319868623384321,0.0253969862433122,0.05096155205026019,0.00180718739476295,-1.0
271,-0.0001676417069969,0.0055483500743969,0.005395037392545344,0.00180718739476295,-1.0
272,-0.000145810152687,0.0102734144361432,0.0021744579321395755,0.00180718739476295,-1.0
273,-0.0027910761186575,0.0228282824233094,0.019472787949284354,0.00180718739476295,-1.0
274,-0.0006044084800137,0.0248854663249541,0.017773071027463287,0.00180718739476295,1.0
275,0.0071523404161787,0.0153079601684862,-0.01640697056446913,0.00180718739476295,-1.0
276,0.0022485584012978,0.0303699976751809,-0.016418996507393917,0.00180718739476295,1.0
277,0.0623091516049545,0.0237444370646538,0.06725151028430562,0.00180718739476295,1.0
278,-0.0036143747895259,0.0276331497834875,-0.008806687155740034,0.00180718739476295,1.0
279,-0.2920640332785445,0.016615242639182,-0.3064058054996639,0.00180718739476295,1.0
280,-0.0038620222444262,0.021970113484929,-0.031051005667152607,0.00180718739476295,1.0
281,0.0013807393020277,0.0202352808842925,-0.024770334365966925,0.00180718739476295,-1.0
282,0.0070612791230407,0.0203018672038408,-0.033526898945289894,0.00180718739476295,-1.0
283,0.0001186823748517,0.0162072108109924,-0.001077761187168965,0.00180718739476295,-1.0
284,-0.0068968795948804,0.0298595257030979,-0.015162535313167679,0.00180718739476295,1.0
285,0.0002485455799033,0.0206684240204979,-0.027866139565322415,0.00180718739476295,1.0
286,0.0032911100604561,0.0272646558650933,0.019256548193781226,0.00180718739476295,-1.0
287,-0.0002513177595971,0.0162390962389321,-0.016089113598080806,0.00180718739476295,-1.0
288,-0.0023370224316931,0.0202626771604247,-0.03564991156770536,0.00180718739476295,-1.0
289,0.0019683560516853,0.0221349679832284,-0.026170674251089373,0.00180718739476295,1.0
290,-0.0042089644461753,0.0293410689506664,-0.03510501091295862,0.00180718739476295,-1.0
291,0.0008163522286379,0.0167686330881973,0.0054998297241960325,0.00180718739476295,1.0
292,-0.0002406711919591,0.0147391178229281,-0.01240147473755806,0.00180718739476295,1.0
293,-0.0045540856646871,0.0370683738414601,0.0073488050991278794,0.00180718739476295,-1.0
294,0.0030979006158654,0.0211100879344991,0.0006967534260696141,0.00180718739476295,-1.0
295,0.0058177428864574,0.028480727693302,0.04449300582990365,0.00180718739476295,-1.0
296,0.0035722710817799,0.0145974897645642,0.0018869861860063666,0.00180718739476295,-1.0
297,0.0013615468409567,0.0198502063223112,-0.013798325846169456,0.00180718739476295,-1.0
298,0.0009503480616431,0.0136605839868954,-0.036741813484677074,0.00180718739476295,-1.0
299,-0.0109877006478019,0.0236663144894154,-0.01468372487525565,0.00180718739476295,1.0
300,-0.0460078314827357,0.0195571760773665,-0.02949801449657625,0.00180718739476295,1.0
301,-0.0047195277162365,0.024868635180227,-0.0071027736285243885,0.00180718739476295,-1.0
302,-0.0007007742310319,0.0155746496425359,-0.001432822242443313,0.00180718739476295,-1.0
303,0.0055593292583246,0.0269920237176303,0.013030705521157933,0.00180718739476295,-1.0
304,-0.0192814421040692,0.0322855190861488,-0.023349365812909847,0.00180718739476295,-1.0
305,0.0200780389026514,0.0206824598028083,0.031243394807612637,0.00180718739476295,-1.0
306,-0.0439724166329552,0.0224650141977536,-0.06264638991695043,0.00180718739476295,1.0
307,0.0100139080357096,0.0280109040383578,0.004422327443340943,0.00180718739476295,1.0
308,-0.0001674056850794,0.0057218050242285,-0.003331951473003079,0.00180718739476295,-1.0
309,0.0045103238249311,0.0168805679454608,0.01963898958432218,0.00180718739476295,1.0
310,-0.0074549077786663,0.025093412815734,0.03199863786250405,0.00180718739476295,1.0
311,0.0005349442699145,0.0130122157203566,0.02177868911777447,0.00180718739476295,-1.0
312,-0.0447774121593226,0.0243921408914336,-0.0563876197588654,0.00180718739476295,-1.0
313,-0.0078937421333545,0.0333676523161051,-0.008447065126362842,0.00180718739476295,-1.0
314,0.0181955265708759,0.0125214917897051,0.02498618355141248,0.00180718739476295,-1.0
315,0.0044764855795355,0.0244017158795513,-0.002130245903740481,0.00180718739476295,1.0
316,0.0071296039064489,0.0267370007742818,-0.023837698081191506,0.00180718739476295,1.0
317,-0.0006745783814493,0.0398371443930165,0.004401904932361542,0.00180718739476295,1.0
318,-0.0006152582423304,0.0112375070095635,-0.00397892108217879,0.00180718739476295,1.0
319,-0.0110323784304897,0.0268628226946801,-0.04061711772681291,0.00180718739476295,-1.0
320,0.0015985840151231,0.0228331407848176,0.007590328470517012,0.00180718739476295,1.0
